,Pos,Titulo,Anio,url,Puntos
2467,16,News from Home,1976,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,2
2468,17,La Femme au foyer,1975,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2469,18,Tokyo Twilight,1957,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2470,19,Strike,1925,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2471,20,The Tale of the Princess Kaguya,2013,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2472,21,In the Mouth of Madness,1994,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2473,22,The Dependent,1969,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2474,23,The Red Shoes,1948,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2475,24,The Women,1939,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2476,25,The Bridges of Madison County,1995,https://letterboxd.com/Hectorog/list/top-filmtuiter/detail,1
2477,1,Pulse,2001,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,5
2478,2,Mother and Son,1997,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,4
2479,3,Spirited Away,2001,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,4
2480,4,The Boxer's Omen,1983,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,4
2481,5,Love Exposure,2008,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,3
2482,6,After Hours,1985,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,3
2483,7,The Dead,1987,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,3
2484,8,Chungking Express,1994,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,3
2485,9,Sorcerer,1977,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,3
2486,10,August in the Water,1995,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2487,11,Syndromes and a Century,2006,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2488,12,Crash,1996,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2489,13,Mulholland Drive,2001,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2490,14,The Good Girls,1960,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2491,15,A Woman Under the Influence,1974,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2492,16,Threads,1984,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,2
2493,17,Stalker,1979,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2494,18,2012,2009,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2495,19,The Thin Red Line,1998,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2496,20,Monsieur Hulot's Holiday,1953,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2497,21,The Flowers of St. Francis,1950,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2498,22,Ordet,1955,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2499,23,The Green Ray,1986,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2500,24,The 47 Ronin,1941,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2501,25,The Trial,1962,https://letterboxd.com/borjavargas/list/top-filmtuiter/detail,1
2502,1,The Incredible Shrinking Man,1957,https://letterboxd.com/Endika/list/top-filmtuiter/detail,5
2503,2,Vertigo,1958,https://letterboxd.com/Endika/list/top-filmtuiter/detail,4
2504,3,The Young Girls of Rochefort,1967,https://letterboxd.com/Endika/list/top-filmtuiter/detail,4
2505,4,Persona,1966,https://letterboxd.com/Endika/list/top-filmtuiter/detail,4
2506,5,Contempt,1963,https://letterboxd.com/Endika/list/top-filmtuiter/detail,3
2507,6,Ordet,1955,https://letterboxd.com/Endika/list/top-filmtuiter/detail,3
2508,7,Pather Panchali,1955,https://letterboxd.com/Endika/list/top-filmtuiter/detail,3
2509,8,Two for the Road,1967,https://letterboxd.com/Endika/list/top-filmtuiter/detail,3
2510,9,Groundhog Day,1993,https://letterboxd.com/Endika/list/top-filmtuiter/detail,3
2511,10,The Spirit of the Beehive,1973,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2512,11,The River,1951,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2513,12,La Collectionneuse,1967,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2514,13,Dead Ringers,1988,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2515,14,Morvern Callar,2002,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2516,15,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2517,16,E.T. the Extra-Terrestrial,1982,https://letterboxd.com/Endika/list/top-filmtuiter/detail,2
2518,17,Viridiana,1961,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2519,18,L.A. Confidential,1997,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2520,19,Werckmeister Harmonies,2000,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2521,20,Lost Highway,1997,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2522,21,Bad Education,2004,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2523,22,Journey to Italy,1954,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2524,23,Tokyo Story,1953,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2525,24,Rapture,1979,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2526,25,High and Low,1963,https://letterboxd.com/Endika/list/top-filmtuiter/detail,1
2527,1,The Green Ray,1986,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,5
2528,2,Mulholland Drive,2001,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,4
2529,3,L'Eclisse,1962,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,4
2530,4,It Happened One Night,1934,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,4
2531,5,I Walked with a Zombie,1943,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,3
2532,6,Brief Encounter,1945,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,3
2533,7,Johnny Guitar,1954,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,3
2534,8,Kiss Me Deadly,1955,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,3
2535,9,Street of Shame,1956,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,3
2536,10,Two in the Shadow,1967,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2537,11,Ganja & Hess,1973,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2538,12,Ali: Fear Eats the Soul,1974,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2539,13,Céline and Julie Go Boating,1974,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2540,14,Suspiria,1977,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2541,15,"The Devil, Probably",1977,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2542,16,Possession,1981,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,2
2543,17,Toute une nuit,1982,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2544,18,In the White City,1983,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2545,19,"That Day, on the Beach",1983,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2546,20,The Match Factory Girl,1990,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2547,21,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2548,22,Pulse,2001,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2549,23,Blissfully Yours,2002,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2550,24,Wendy and Lucy,2008,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2551,25,'Til Madness Do Us Part,2013,https://letterboxd.com/AuroraNocte/list/top-filmtuiter/detail,1
2552,1,Eyes Wide Shut,1999,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,5
2553,2,Johnny Guitar,1954,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,4
2554,3,Vertigo,1958,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,4
2555,4,Mulholland Drive,2001,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,4
2556,5,An Affair to Remember,1957,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,3
2557,6,Blow Out,1981,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,3
2558,7,Some Came Running,1958,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,3
2559,8,Starman,1984,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,3
2560,9,Moonrise,1948,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,3
2561,10,The Shop Around the Corner,1940,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2562,11,My Darling Clementine,1946,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2563,12,Miami Vice,2006,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2564,13,PlayTime,1967,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2565,14,Rio Bravo,1959,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2566,15,Tokyo Twilight,1957,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2567,16,Cure,1997,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,2
2568,17,The Passenger,1975,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2569,18,The Blackout,1997,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2570,19,Imitation of Life,1959,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2571,20,Tabu,1931,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2572,21,Two in the Shadow,1967,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2573,22,Green Snake,1993,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2574,23,Halloween II,2009,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2575,24,The Incredible Shrinking Man,1957,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2576,25,The Whip and the Body,1963,https://letterboxd.com/Faure/list/top-filmtuiter-4/detail,1
2577,1,Mulholland Drive,2001,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,5
2578,2,La Flor,2018,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,4
2579,3,Vertigo,1958,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,4
2580,4,Reflections of Evil,2002,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,4
2581,5,The Texas Chain Saw Massacre,1974,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,3
2582,6,House,1977,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,3
2583,7,Vive L'Amour,1994,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,3
2584,8,2001: A Space Odyssey,1968,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,3
2585,9,Millennium Mambo,2001,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,3
2586,10,All That Heaven Allows,1955,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2587,11,Werckmeister Harmonies,2000,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2588,12,The Spirit of the Beehive,1973,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2589,13,Persona,1966,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2590,14,Pain and Glory,2019,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2591,15,"Throw Away Your Books, Rally in the Streets",1971,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2592,16,Irma Vep,1996,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,2
2593,17,Nostalgia,1983,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2594,18,Blow-Up,1966,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2595,19,Carnival of Souls,1962,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2596,20,Heat,1995,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2597,21,"I Was Born, But...",1932,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2598,22,Julien Donkey-Boy,1999,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2599,23,Symbol,2009,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2600,24,Eureka,2000,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2601,25,In a Year with 13 Moons,1978,https://letterboxd.com/AndreuMarves/list/top-filmtwitter/detail,1
2602,1,Sans Soleil,1983,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,5
2603,2,Level Five,1997,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,4
2604,3,Hour of the Wolf,1968,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,4
2605,4,Vampyr,1932,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,4
2606,5,Mirror,1975,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,3
2607,6,Pierrot le Fou,1965,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,3
2608,7,In the Mood for Love,2000,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,3
2609,8,Last Year at Marienbad,1961,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,3
2610,9,L'Atalante,1934,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,3
2611,10,Lost Highway,1997,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2612,11,Looking for Mr. Goodbar,1977,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2613,12,Tokyo Story,1953,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2614,13,Where Is My Friend's House?,1987,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2615,14,Rocco and His Brothers,1960,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2616,15,The Match Factory Girl,1990,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2617,16,The Spirit of the Beehive,1973,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,2
2618,17,Come and See,1985,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2619,18,Tríptico Elemental de España,1996,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2620,19,My Name Is Joe,1998,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2621,20,Black Sky,1951,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2622,21,Tetsuo: The Iron Man,1989,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2623,22,Frenzy,1972,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2624,23,Our Daily Bread,1934,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2625,24,To Be or Not to Be,1942,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2626,25,Mamma Roma,1962,https://letterboxd.com/SergiG/list/top-filmtuiter/detail,1
2627,1,Woman in the Dunes,1964,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,5
2628,2,Out 1,1971,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,4
2629,3,Repulsion,1965,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,4
2630,4,Mouchette,1967,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,4
2631,5,Brand Upon the Brain!,2006,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,3
2632,6,Short Cuts,1993,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,3
2633,7,Werckmeister Harmonies,2000,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,3
2634,8,Leolo,1992,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,3
2635,9,Blue Velvet,1986,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,3
2636,10,Boogie Nights,1997,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2637,11,Gummo,1997,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2638,12,Viridiana,1961,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2639,13,Samsara,2011,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2640,14,Touch of Evil,1958,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2641,15,The Hustler,1961,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2642,16,Taxi Driver,1976,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,2
2643,17,The Isle,2000,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2644,18,Profound Desires of the Gods,1968,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2645,19,The Hole,1998,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2646,20,Yi Yi,2000,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2647,21,Dogtooth,2009,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2648,22,Ugetsu,1953,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2649,23,Under the Skin,2013,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2650,24,Oldboy,2003,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2651,25,Three Colors: Blue,1993,https://letterboxd.com/RANOLEDOUX/list/top-filmtuiter/detail,1
2652,1,Rear Window,1954,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,5
2653,2,Broken Blossoms,1919,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,4
2654,3,The Last Laugh,1924,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,4
2655,4,Viridiana,1961,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,4
2656,5,How Green Was My Valley,1941,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,3
2657,6,Monkey Business,1952,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,3
2658,7,Two for the Road,1967,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,3
2659,8,Sunrise: A Song of Two Humans,1927,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,3
2660,9,Out of the Past,1947,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,3
2661,10,Tokyo Story,1953,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2662,11,In the Mood for Love,2000,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2663,12,City Lights,1931,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2664,13,To Be or Not to Be,1942,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2665,14,"Sherlock, Jr.",1924,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2666,15,Design for Living,1933,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2667,16,The Man Who Shot Liberty Valance,1962,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,2
2668,17,Vertigo,1958,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,1
2669,18,Band of Outsiders,1964,https://letterboxd.com/Ivan_Cheyenne/list/top-filmtuiter/detail,1
