Title,Year,url_peli,tmdb_type,tmdb_id
Portrait of a Young Girl at the End of the 60s in Brussels,1994.0,/film/portrait-of-a-young-girl-at-the-end-of-the-60s-in-brussels/,movie,124485
Antigone,1992.0,/film/antigone-1992/,movie,208200
Perfect Blue,1997.0,/film/perfect-blue/,movie,10494
Nouvelle Vague,1990.0,/film/nouvelle-vague/,movie,32691
The Matrix,1999.0,/film/the-matrix/,movie,603
A Tale of Winter,1992.0,/film/a-tale-of-winter/,movie,10241
"Up, Down, Fragile",1995.0,/film/up-down-fragile/,movie,65040
The Double Life of Véronique,1991.0,/film/the-double-life-of-veronique/,movie,1600
"Hail, Sarajevo",1993.0,/film/hail-sarajevo/,movie,174473
Irma Vep,1996.0,/film/irma-vep/,movie,25355
"Life, and Nothing More…",1992.0,/film/life-and-nothing-more/,movie,83761
Wild at Heart,1990.0,/film/wild-at-heart/,movie,483
U.S. Go Home,1994.0,/film/us-go-home/,movie,124491
Train of Shadows,1997.0,/film/train-of-shadows/,movie,32934
In the Mouth of Madness,1994.0,/film/in-the-mouth-of-madness/,movie,2654
Porco Rosso,1992.0,/film/porco-rosso/,movie,11621
The Thin Red Line,1998.0,/film/the-thin-red-line/,movie,8741
The Lovers on the Bridge,1991.0,/film/the-lovers-on-the-bridge/,movie,2767
Three Colours: Red,1994.0,/film/three-colours-red/,movie,110
Raise the Red Lantern,1991.0,/film/raise-the-red-lantern/,movie,10404
Lou Didn’t Say No,1994.0,/film/lou-didnt-say-no/,movie,447213
Three Colours: Blue,1993.0,/film/three-colours-blue/,movie,108
Underground,1995.0,/film/underground-1995/,movie,11902
Fargo,1996.0,/film/fargo/,movie,275
The Match Factory Girl,1990.0,/film/the-match-factory-girl/,movie,7974
Ed Wood,1994.0,/film/ed-wood/,movie,522
The Silence of the Lambs,1991.0,/film/the-silence-of-the-lambs/,movie,274
Before Sunrise,1995.0,/film/before-sunrise/,movie,76
Magnolia,1999.0,/film/magnolia/,movie,334
A Tale of Autumn,1998.0,/film/a-tale-of-autumn/,movie,10239
The Long Day Closes,1992.0,/film/the-long-day-closes/,movie,49956
I Hired a Contract Killer,1990.0,/film/i-hired-a-contract-killer/,movie,7975
Ulysses' Gaze,1995.0,/film/ulysses-gaze/,movie,22549
Vive L'Amour,1994.0,/film/vive-lamour/,movie,11985
Sicily!,1999.0,/film/sicily/,movie,104871
Snake Eyes,1998.0,/film/snake-eyes/,movie,8688
Happy Together,1997.0,/film/happy-together-1997/,movie,18329
A Moment of Innocence,1996.0,/film/a-moment-of-innocence/,movie,43976
Van Gogh,1991.0,/film/van-gogh/,movie,4734
Titanic,1997.0,/film/titanic-1997/,movie,597
August in the Water,1995.0,/film/august-in-the-water/,movie,104268
Through the Olive Trees,1994.0,/film/through-the-olive-trees/,movie,47104
Barton Fink,1991.0,/film/barton-fink/,movie,290
The Big Lebowski,1998.0,/film/the-big-lebowski/,movie,115
Only Yesterday,1991.0,/film/only-yesterday/,movie,15080
King of New York,1990.0,/film/king-of-new-york/,movie,9558
eXistenZ,1999.0,/film/existenz/,movie,1946
Neon Genesis Evangelion: The End of Evangelion,1997.0,/film/neon-genesis-evangelion-the-end-of-evangelion/,movie,18491
Funny Games,1997.0,/film/funny-games/,movie,10234
The Age of Innocence,1993.0,/film/the-age-of-innocence/,movie,10436
La Ceremonie,1995.0,/film/la-ceremonie/,movie,1802
Green Snake,1993.0,/film/green-snake/,movie,39915
La Haine,1995.0,/film/la-haine/,movie,406
The Hole,1998.0,/film/the-hole/,movie,47060
Se7en,1995.0,/film/se7en/,movie,807
Rebels of the Neon God,1992.0,/film/rebels-of-the-neon-god/,movie,57564
The Virgin Suicides,1999.0,/film/the-virgin-suicides/,movie,1443
Whisper of the Heart,1995.0,/film/whisper-of-the-heart/,movie,37797
Variations,1998.0,/film/variations-1998/,movie,416851
Scream,1996.0,/film/scream/,movie,4232
The Last Days of Disco,1998.0,/film/the-last-days-of-disco/,movie,16980
The Stendhal Syndrome,1996.0,/film/the-stendhal-syndrome/,movie,39434
The Flower of My Secret,1995.0,/film/the-flower-of-my-secret/,movie,4307
A Perfect World,1993.0,/film/a-perfect-world/,movie,9559
The Last Dive,1992.0,/film/the-last-dive/,movie,83226
"The Tree, the Mayor and the Mediatheque",1993.0,/film/the-tree-the-mayor-and-the-mediatheque/,movie,134463
Boogie Nights,1997.0,/film/boogie-nights/,movie,4995
Starship Troopers,1997.0,/film/starship-troopers/,movie,563
The Enclosed Valley,1995.0,/film/the-enclosed-valley/,movie,182641
The Lion King,1994.0,/film/the-lion-king/,movie,8587
Mahjong,1996.0,/film/mahjong/,movie,54421
The Annunciation of Marie,1991.0,/film/the-annunciation-of-marie/,movie,355429
Fireworks,1997.0,/film/fireworks-1997/,movie,5910
Blue Black Permanent,1992.0,/film/blue-black-permanent/,movie,127633
Outer Space,1999.0,/film/outer-space/,movie,110650
Amsterdam Global Village,1996.0,/film/amsterdam-global-village/,movie,193150
The Addiction,1995.0,/film/the-addiction/,movie,34996
God's Comedy,1995.0,/film/gods-comedy/,movie,49974
Reservoir Dogs,1992.0,/film/reservoir-dogs/,movie,500
Casino,1995.0,/film/casino/,movie,524
La Vie de Bohème,1992.0,/film/la-vie-de-boheme/,movie,28212
Trainspotting,1996.0,/film/trainspotting/,movie,627
Ghost in the Shell,1995.0,/film/ghost-in-the-shell/,movie,9323
Exotica,1994.0,/film/exotica/,movie,20156
Fallen Angels,1995.0,/film/fallen-angels/,movie,11220
The Sixth Sense,1999.0,/film/the-sixth-sense/,movie,745
Kikujiro,1999.0,/film/kikujiro/,movie,4291
Workers Leaving the Factory,1995.0,/film/workers-leaving-the-factory/,movie,239395
A Child’s Garden and the Serious Sea,1991.0,/film/a-childs-garden-and-the-serious-sea/,movie,205187
My Best Friend's Wedding,1997.0,/film/my-best-friends-wedding/,movie,8874
Moving,1993.0,/film/moving-1993/,movie,115784
Contact,1997.0,/film/contact/,movie,686
The Mission,1999.0,/film/the-mission-1999/,movie,45871
Night on Earth,1991.0,/film/night-on-earth/,movie,339
Smoke,1995.0,/film/smoke/,movie,10149
"No, or the Vain Glory of Command",1990.0,/film/no-or-the-vain-glory-of-command/,movie,103417
Toy Story,1995.0,/film/toy-story/,movie,862
Naked Lunch,1991.0,/film/naked-lunch/,movie,2742
The Celebration,1998.0,/film/the-celebration/,movie,309
Casa de Lava,1994.0,/film/casa-de-lava/,movie,126376
Silvia Prieto,1999.0,/film/silvia-prieto/,movie,49984
Travolta and Me,1993.0,/film/travolta-and-me/,movie,280233
Edward Scissorhands,1990.0,/film/edward-scissorhands/,movie,162
Groundhog Day,1993.0,/film/groundhog-day/,movie,137
"Oh, Woe Is Me",1993.0,/film/oh-woe-is-me/,movie,52713
The Wind of the Night,1999.0,/film/the-wind-of-the-night/,movie,79435
You've Got Mail,1998.0,/film/youve-got-mail/,movie,9489
The Mirage,1992.0,/film/the-mirage-1992/,movie,258995
Dreams,1990.0,/film/dreams/,movie,12516
Nowhere,1997.0,/film/nowhere/,movie,1811
Basic Instinct,1992.0,/film/basic-instinct/,movie,402
Buffalo '66,1998.0,/film/buffalo-66/,movie,9464
"Comrades, Almost a Love Story",1996.0,/film/comrades-almost-a-love-story/,movie,37185
The Nightmare Before Christmas,1993.0,/film/the-nightmare-before-christmas/,movie,9479
Manhattan Murder Mystery,1993.0,/film/manhattan-murder-mystery/,movie,10440
Paris Is Burning,1990.0,/film/paris-is-burning/,movie,31225
I Can No Longer Hear the Guitar,1991.0,/film/i-can-no-longer-hear-the-guitar/,movie,65943
Safe,1995.0,/film/safe/,movie,32646
Voyage to the Beginning of the World,1997.0,/film/voyage-to-the-beginning-of-the-world/,movie,108548
Side/Walk/Shuttle,1992.0,/film/side-walk-shuttle/,movie,141685
The Sunchaser,1996.0,/film/the-sunchaser/,movie,38191
Flowers of Shanghai,1998.0,/film/flowers-of-shanghai/,movie,45935
From the East,1993.0,/film/from-the-east/,movie,104739
Mother and Son,1997.0,/film/mother-and-son/,movie,44361
Terminator 2: Judgment Day,1991.0,/film/terminator-2-judgment-day/,movie,280
The Company of Strangers,1990.0,/film/the-company-of-strangers/,movie,123778
Hard Boiled,1992.0,/film/hard-boiled/,movie,11782
Jackie Brown,1997.0,/film/jackie-brown/,movie,184
Clueless,1995.0,/film/clueless/,movie,9603
Happiness,1998.0,/film/happiness/,movie,10683
Videograms of a Revolution,1992.0,/film/videograms-of-a-revolution/,movie,185476
The Godfather Part III,1990.0,/film/the-godfather-part-iii/,movie,242
Gremlins 2: The New Batch,1990.0,/film/gremlins-2-the-new-batch/,movie,928
Naked,1993.0,/film/naked/,movie,21450
Triste,1996.0,/film/triste/,movie,367234
Visions in Meditation,1990.0,/film/visions-in-meditation/,movie,942048
Days of Being Wild,1990.0,/film/ah-fei-jing-juen/,movie,18311
Trust,1990.0,/film/trust/,movie,37291
American Beauty,1999.0,/film/american-beauty/,movie,14
Audition,1999.0,/film/audition/,movie,11075
Face/Off,1997.0,/film/face-off/,movie,754
Short Cuts,1993.0,/film/short-cuts/,movie,695
Angel Dust,1994.0,/film/angel-dust/,movie,34048
Sink or Swim,1990.0,/film/sink-or-swim/,movie,123777
The Piano,1993.0,/film/the-piano/,movie,713
The Blair Witch Project,1999.0,/film/the-blair-witch-project/,movie,2667
M/Other,1999.0,/film/m-other/,movie,49939
Bound,1996.0,/film/bound/,movie,9303
JLG/JLG: Self-Portrait in December,1994.0,/film/jlg-jlg-self-portrait-in-december/,movie,104931
Blue,1993.0,/film/blue-1993/,movie,94794
Schindler's List,1993.0,/film/schindlers-list/,movie,424
Song of Avignon,1998.0,/film/song-of-avignon/,movie,280105
Light Sleeper,1992.0,/film/light-sleeper/,movie,36351
Star Wars: Episode I – The Phantom Menace,1999.0,/film/star-wars-episode-i-the-phantom-menace/,movie,1893
"White Hunter, Black Heart",1990.0,/film/white-hunter-black-heart/,movie,28761
A Heart in Winter,1992.0,/film/a-heart-in-winter/,movie,48150
A Place in the World,1992.0,/film/a-place-in-the-world/,movie,32635
Europa,1991.0,/film/europa/,movie,9065
The Last Bolshevik,1993.0,/film/the-last-bolshevik/,movie,98498
Love on Delivery,1994.0,/film/love-on-delivery/,movie,53163
The Road Home,1999.0,/film/the-road-home/,movie,12276
Dazed and Confused,1993.0,/film/dazed-and-confused/,movie,9571
"Goodbye South, Goodbye",1996.0,/film/goodbye-south-goodbye/,movie,88811
Jamon Jamon,1992.0,/film/jamon-jamon/,movie,4507
Metropolitan,1990.0,/film/metropolitan/,movie,15389
Secrets & Lies,1996.0,/film/secrets-lies/,movie,11159
Bram Stoker's Dracula,1992.0,/film/bram-stokers-dracula/,movie,6114
Husbands and Wives,1992.0,/film/husbands-and-wives/,movie,28384
Jacquot de Nantes,1991.0,/film/jacquot-de-nantes/,movie,41789
Jurassic Park,1993.0,/film/jurassic-park/,movie,329
Point Break,1991.0,/film/point-break/,movie,1089
Revolutionary Girl Utena,1997.0,/film/revolutionary-girl-utena/,tv,1042
Gattaca,1997.0,/film/gattaca/,movie,782
Ghost Dog: The Way of the Samurai,1999.0,/film/ghost-dog-the-way-of-the-samurai/,movie,4816
The Iron Giant,1999.0,/film/the-iron-giant/,movie,10386
But I'm a Cheerleader,1999.0,/film/but-im-a-cheerleader/,movie,20770
Deep Cover,1992.0,/film/deep-cover/,movie,20676
The Shawshank Redemption,1994.0,/film/the-shawshank-redemption/,movie,278
Katatsumori,1994.0,/film/katatsumori/,movie,162437
The Wind Will Carry Us,1999.0,/film/the-wind-will-carry-us/,movie,43423
All the Vermeers in New York,1990.0,/film/all-the-vermeers-in-new-york/,movie,123757
Central Station,1998.0,/film/central-station/,movie,666
Dead Man,1995.0,/film/dead-man/,movie,922
Rosetta,1999.0,/film/rosetta/,movie,11489
For Ever Mozart,1996.0,/film/for-ever-mozart/,movie,111367
In the Name of the Father,1993.0,/film/in-the-name-of-the-father-1993/,movie,7984
Secret Defense,1998.0,/film/secret-defense/,movie,49559
Show Me Love,1998.0,/film/show-me-love/,movie,11634
Thelma & Louise,1991.0,/film/thelma-louise/,movie,1541
New York Film Diary,1995.0,/film/new-york-film-diary/,movie,475394
Night and Day,1991.0,/film/night-and-day-1991/,movie,108822
The North Calotte,1991.0,/film/the-north-calotte/,movie,463344
"Black Cat, White Cat",1998.0,/film/black-cat-white-cat/,movie,1075
Comingled Containers,1996.0,/film/comingled-containers/,movie,126216
Humanité,1999.0,/film/humanite/,movie,65296
L.A. Confidential,1997.0,/film/la-confidential/,movie,2118
Siddheshwari,1990.0,/film/siddheshwari/,movie,128772
Velvet Goldmine,1998.0,/film/velvet-goldmine/,movie,1808
To Live,1994.0,/film/to-live/,movie,31439
Bad Lieutenant,1992.0,/film/bad-lieutenant/,movie,12143
Miller's Crossing,1990.0,/film/millers-crossing/,movie,379
The Passengers,1999.0,/film/the-passengers/,movie,171172
Anxiety,1998.0,/film/anxiety/,movie,110214
Breaking the Waves,1996.0,/film/breaking-the-waves/,movie,145
Labyrinth of Dreams,1997.0,/film/labyrinth-of-dreams/,movie,76760
Lessons of Darkness,1992.0,/film/lessons-of-darkness/,movie,53200
Rules of the Road,1993.0,/film/rules-of-the-road/,movie,189877
The Watermelon Woman,1996.0,/film/the-watermelon-woman/,movie,44479
The Mammals of Victoria,1994.0,/film/the-mammals-of-victoria/,movie,164604
The River,1997.0,/film/the-river-1997/,movie,54291
Pickpocket,1997.0,/film/pickpocket-1997/,movie,52103
The Insider,1999.0,/film/the-insider/,movie,9008
Level Five,1997.0,/film/level-five/,movie,57563
Ossos,1997.0,/film/ossos/,movie,55700
Rushmore,1998.0,/film/rushmore/,movie,11545
The Wedding Banquet,1993.0,/film/the-wedding-banquet/,movie,9261
Torment,1994.0,/film/torment-1994/,movie,17961
10 Things I Hate About You,1999.0,/film/10-things-i-hate-about-you/,movie,4951
A Tale of Springtime,1990.0,/film/a-tale-of-springtime/,movie,28213
Barrio,1998.0,/film/barrio/,movie,32118
Brother,1997.0,/film/brother-1997/,movie,20992
Butterfly,1999.0,/film/butterfly-1999/,movie,31023
Pachamama: Our Land,1995.0,/film/pachamama-our-land/,movie,232525
The Doom Generation,1995.0,/film/the-doom-generation/,movie,13552
The Remains of the Day,1993.0,/film/the-remains-of-the-day/,movie,1245
Barbara,1997.0,/film/barbara-1997/,movie,155714
High Heels,1991.0,/film/high-heels/,movie,8222
Suzaku,1997.0,/film/suzaku/,movie,36895
The Son Of...,1995.0,/film/the-son-of/,movie,47119
The Suspended Step of the Stork,1991.0,/film/the-suspended-step-of-the-stork/,movie,47432
Barren Illusion,1999.0,/film/barren-illusion/,movie,103953
Short Fuse,1991.0,/film/short-fuse/,movie,282722
Running Out of Time,1999.0,/film/running-out-of-time/,movie,2463
The Ambulance,1990.0,/film/the-ambulance/,movie,79509
Tokyo Fist,1995.0,/film/tokyo-fist/,movie,41577
We're All Still Here,1997.0,/film/were-all-still-here/,movie,352249
Babel: A Letter to My Friends Left Behind in Belgium,1991.0,/film/babel-a-letter-to-my-friends-left-behind-in-belgium/,movie,346001
Before the Rain,1994.0,/film/before-the-rain/,movie,19155
Falling Lessons,1992.0,/film/falling-lessons/,movie,363131
Farewell My Concubine,1993.0,/film/farewell-my-concubine/,movie,10997
Hoop Dreams,1994.0,/film/hoop-dreams/,movie,14275
Lovers of the Arctic Circle,1998.0,/film/lovers-of-the-arctic-circle/,movie,1414
Mission: Impossible,1996.0,/film/mission-impossible/,movie,954
My Sex Life... or How I Got Into an Argument,1996.0,/film/my-sex-life-or-how-i-got-into-an-argument/,movie,83994
Peppermint Candy,1999.0,/film/peppermint-candy/,movie,41245
River of Gold,1998.0,/film/river-of-gold/,movie,125318
Untitled (For Marilyn),1992.0,/film/untitled-for-marilyn/,movie,126202
Wonderland,1999.0,/film/wonderland/,movie,32640
Buena Vista Social Club,1999.0,/film/buena-vista-social-club/,movie,11779
Household Saints,1993.0,/film/household-saints/,movie,119907
Love Letter,1995.0,/film/love-letter/,movie,47002
Pleasantville,1998.0,/film/pleasantville/,movie,2657
Strawberry and Chocolate,1993.0,/film/strawberry-and-chocolate/,movie,12527
JFK,1991.0,/film/jfk/,movie,820
Event Horizon,1997.0,/film/event-horizon/,movie,8413
The Exorcist III,1990.0,/film/the-exorcist-iii/,movie,11587
Being John Malkovich,1999.0,/film/being-john-malkovich/,movie,492
Hyenas,1992.0,/film/hyenas-1992/,movie,124085
Instrument,1999.0,/film/instrument-1999/,movie,34380
The Grandfather,1998.0,/film/the-grandfather/,movie,69851
The Truman Show,1998.0,/film/the-truman-show/,movie,37165
Gummo,1997.0,/film/gummo/,movie,18415
Muriel's Wedding,1994.0,/film/muriels-wedding/,movie,236
Orlando,1992.0,/film/orlando/,movie,9300
Romeo + Juliet,1996.0,/film/romeo-juliet-1996/,movie,454
Sombre,1998.0,/film/sombre/,movie,56653
Song of the Exile,1990.0,/film/song-of-the-exile/,movie,41822
Taboo,1999.0,/film/taboo-1999/,movie,20617
The Scent of Green Papaya,1993.0,/film/the-scent-of-green-papaya/,movie,19552
True Romance,1993.0,/film/true-romance/,movie,319
Vampires,1998.0,/film/vampires/,movie,9945
Apologies,1990.0,/film/apologies/,movie,471818
Little Odessa,1994.0,/film/little-odessa/,movie,47504
Love & Pop,1998.0,/film/love-pop/,movie,70846
The Man in the Moon,1991.0,/film/the-man-in-the-moon/,movie,17474
My Own Private Idaho,1991.0,/film/my-own-private-idaho/,movie,468
Bringing Out the Dead,1999.0,/film/bringing-out-the-dead/,movie,8649
Captain Conan,1996.0,/film/captain-conan/,movie,46334
Deseret,1996.0,/film/deseret/,movie,97046
Hide and Seek,1996.0,/film/film:80033/,movie,97119
The Adjuster,1991.0,/film/the-adjuster/,movie,41796
The Eel,1997.0,/film/the-eel/,movie,20506
2/Duo,1997.0,/film/2-duo/,movie,146678
A Confucian Confusion,1994.0,/film/a-confucian-confusion/,movie,54233
Avetik,1992.0,/film/avetik/,movie,237422
Et Resurrectus Est,1994.0,/film/et-resurrectus-est/,movie,438195
I Can't Sleep,1994.0,/film/i-cant-sleep/,movie,64900
Life/Expectancy,1999.0,/film/life-expectancy/,movie,383609
Made in Hong Kong,1997.0,/film/made-in-hong-kong/,movie,26005
Mama,1990.0,/film/mama-1990/,movie,192825
Mary Jane's Not a Virgin Anymore,1996.0,/film/mary-janes-not-a-virgin-anymore/,movie,244007
Tigerstreifenbaby wartet auf Tarzan,1998.0,/film/tigerstreifenbaby-wartet-auf-tarzan/,movie,172993
Ju Dou,1990.0,/film/ju-dou/,movie,41821
After Life,1998.0,/film/after-life/,movie,17962
Army of Darkness,1992.0,/film/army-of-darkness/,movie,766
Thesis,1996.0,/film/thesis/,movie,9299
Beautiful Girls,1996.0,/film/beautiful-girls/,movie,9283
Embracing,1992.0,/film/embracing/,movie,162406
20th Century Nostalgia,1997.0,/film/20th-century-nostalgia/,movie,396628
Bärbel and Charly,1994.0,/film/barbel-and-charly/,movie,474428
Five-Year Diary,1997.0,/film/five-year-diary/,movie,240815
Forrest Gump,1994.0,/film/forrest-gump/,movie,13
Natural Born Killers,1994.0,/film/natural-born-killers/,movie,241
Private Property (Public Domain),1991.0,/film/private-property-public-domain/,movie,500308
Raising Cain,1992.0,/film/raising-cain/,movie,13937
Scenes from the Life of Andy Warhol: Friendships & Intersections,1990.0,/film/scenes-from-the-life-of-andy-warhol-friendships-intersections/,movie,227297
The Beginning and the End,1993.0,/film/the-beginning-and-the-end/,movie,133757
The City of Lost Children,1995.0,/film/the-city-of-lost-children/,movie,902
The Letter,1999.0,/film/the-letter-1999/,movie,105448
Toy Story 2,1999.0,/film/toy-story-2/,movie,863
Until the End of the World,1991.0,/film/until-the-end-of-the-world/,movie,10341
Welcome to the Dollhouse,1995.0,/film/welcome-to-the-dollhouse/,movie,11446
Yokohama Kaidashi Kikou,1998.0,/film/yokohama-kaidashi-kikou-1998/,tv,79287
Zero Patience,1993.0,/film/zero-patience/,movie,85118
¡Que vivan los crotos!,1990.0,/film/que-vivan-los-crotos/,movie,379044
Lone Star,1996.0,/film/lone-star-1996/,movie,26748
Twelve Monkeys,1995.0,/film/twelve-monkeys/,movie,63
Chasing Amy,1997.0,/film/chasing-amy/,movie,2255
Cradle Song,1994.0,/film/cradle-song-1994/,movie,189293
